Text,Category,label
buhari charges envoys to project nigeria as indivisible nation president muhammadu buhari on tuesday asked ambassadorsdesignate to project nigeria as a great country and an attractive investment destination in,politics,0
nigeria senate queries governments plan to borrow m for mosquito nets the nigeria senate on tuesday queried the plan by the federal government to secure a million facility to procure,politics,0
disbelief support in japan after naomi osakas elimination masaka or in english no way thats how an incredulous japan reacted tuesday to the unexpectedly early loss of,sports,1
nigeria governors chairman fayemi kaduna governor elrufai defend buharis veto of direct primaries nigeria governors chairman and ekiti state governor dr kayode fayemi and his kaduna state counterpart mallam nasir elrufai have both,politics,0
former nigeria president jonathan under lastminute pressure to declare for presidency as the deadline for the purchase of the apcs presidential forms expires on tuesday may former president goodluck jonathan,politics,0
chelseas topfour hopes hindered by goalless draw at leeds chelseas topfour hopes took a knock on saturday as leeds were more than a match in an entertaining draw,sports,1
lagos attacks coordinated attempt to weaken economy say southwest governors governors of nigerias southwestern states have said the large scale of destruction witnessed last week in lagos following endsars protests,politics,0
tottenham sack nuno espirito santo after four months tottenham have sacked manager nuno espirito santo after only four months in charge spurs have lost five of their past,sports,1
one of cristiano ronaldos newborn twins dies manchester united footballer cristiano ronaldo and his girlfriend georgina rodriguez have announced that their newborn baby boy has died the pair announced,sports,1
late goal gives man city win over improved arsenal rodri scored a stoppagetime winner as manchester city beat man arsenal in an incidentpacked encounter to move points,sports,1
west african coup mediators meet malis military leaders visiting west african mediators have met malis senior military figures who carried out the countrys second coup in less than,politics,0
pence harris set to face off in vice presidential debate despite vps exposure to people with virus us vice president mike pence and his democratic challenger california senator kamala harris are poised to meet later on wednesday,politics,0
incompetent rudderless pdp governors blast buhari government over insecurity governors elected on the platform of the peoples democratic party pdp on monday came hard on the administration of president,politics,0
conor mcgregor vows to smack nigerian ufc champion kamaru usman for copying him conor mcgregor says he will smack ufc welterweight champion kamaru usman for copying his shots in his victory over jorge masvidal,sports,1
to combat rising insecurity nigerias southeast governors set up regional police governors of nigerias southeastern states have resolved to establish a joint security vigilante outfit for the region code named ebube,politics,0
liverpool comeback sinks milan in champions league epic liverpool had to come from behind to win a champions league thriller against ac milan at anfield jurgen klopps team,sports,1
guardiola says he may stay in management longer than planned manchester city manager pep guardiola says he may stay in management much longer than he anticipated guardiola has previously,sports,1
nigeria northern governors condemn southern counterparts over power shift say vat not sales tax the northern states governors forum nsgf has condemned statements by their southern governors forum sgf that the presidency must go,politics,0
rodgers says ndidi irreplaceable at leicester city super eagles defensive midfielder wilfred ndidi has been described as irreplaceable at leicester city leicester city manager brendan rodgers,sports,1
nigeria parliament suspends amendment of electoral act pending legal advice following court order nigerias national assembly has put on hold further legislative action on the letter from president muhammadu buhari seeking amendment to,politics,0
apc muslimmuslim ticket i suspect an agenda says edwin clark elder statesman and convener pandef chief edwin clark has said the choice to pick a muslim as running mate by,politics,0
pochettino confirms talks between psg and messi following shock barcelona exit french giants paris saintgermain have made contact with lionel messi over a potential move mauricio pochettino has confirmed espn claims,sports,1
edo governor obaseki assures security ahead of afcon qualifier in benin edo state governor godwin obaseki has assured players supporters and all other visitors coming to the state for the super,sports,1
tokyo bans fans at olympics goes into state of emergency organisers of this summers tokyo olympics say the games will go ahead without spectators after a surge in coronavirus cases,sports,1
tunisians rally against president saieds exceptional measures thousands of tunisian demonstrators have gathered in the capital on sunday to protest against president kais saieds exceptional measures government,politics,0
leicester beat chelsea to win first ever fa cup after tielemans stunner leicester city won their first ever fa cup with a victory over chelsea thanks to a stunning goal from,sports,1
snubbed by party leader tinubu in london nigeria vp osinbajo ready for presidential fight of his life nigeria vice president yemi osinbajo is set to fight the presidential battle of his life following a clash of his,politics,0
orlando magic sign rookie chuma okeke the orlando magic have signed rookie forward chuma okeke president of basketball operations jeff weltman announced tuesday per team policy,sports,1
recordchasing djokovic sets up us open final with medvedev world number one novak djokovic won a gruelling fivesetter against alexander zverev to set up a us open final against,sports,1
akwaibom at gov emmanuel promises completion of ibom deep seaport abel ejikeme akwaibom state governor udom emmanuel on wednesday assured that the ibom deep seaport project would be completed before,politics,0
england to allow fans into matches from december a maximum of fans will be allowed at outdoor events in the lowestrisk areas when the fourweek lockdown in,sports,1
olympic athletes to put on own medals at tokyo ceremonies athletes at the tokyo olympics will put their medals around their own necks to protect against spreading the coronavirus the,sports,1
us senate vote advances bidens trillion infrastructure bill the united states senate has moved closer to passing a trillion infrastructure package after lawmakers from both parties came,politics,0
nigeria labour party crisis worsens as court okays factional leaders fresh suit the federal high court in abuja has ordered that the labour party and some of its officials be served with,politics,0
southern african presidents hail zambia for peaceful polls southern africas regional bloc on tuesday hailed zambia for overseeing a peaceful transition of power after veteran opposition politician hakainde,politics,0
nigerias hajj commission says politicians desecrating saudi arabia with posters the national hajj commission of nigeria nahcon has expressed displeasure over some politicians spreading posters of their candidates at the,politics,0
villarreal beat arsenal in first leg of europa league semifinal villarreal arsenal nicolas pepe penalty gifts gunners europa league semifinal hope villarreal claimed a narrow advantage in their europa,sports,1
nigeria opposition party pdp demands state police power devolution the peoples democratic party pdp on monday advocated the creation of state police border protection council and devolution of powers,politics,0
us calls for thorough investigation into uganda voterigging claims the us state department has called for independent credible impartial and thorough investigations into many credible reports of irregularities in,politics,0
illiterate interlopers soyinka blasts those who claim he endorses tinubus presidential bid nobel laureate prof wole soyinka on thursday denied throwing his weight behind the presidential ambition of a former lagos state,politics,0
nigeria concern mounts over lawmakers plan to rig election ahead of time concern mounted on sunday over what social critics called attempts by federal legislators to rig the general election ahead,politics,0
movement only just beginning trump says in farewell address us president donald trump has released a farewell video touting what he described as the success of his america first,politics,0
be firm fair to all party members buhari charges apc chairman adamu president muhammadu buhari on thursday formally received in audience the new national chairman of the ruling all progressives congress apc,politics,0
emulate osinbajo odili amaechi lawan who also lost presidential tickets sule lamido tells wike it is uncultured for a younger person like wike to say an elderly person like atiku is lyingread more,politics,0
voter registration igbos allege marginalisation claim hoodlums invaded injured registrants in lagos a large number of igbos in lagos state on thursday alleged marginalisation and targeted disenfranchisement as they attempted to register,politics,0
rashford greenwood lead manchester united past brighton manchester uniteds mason greenwood headed an opportunist late winner to secure a home win over brighton hove albion,sports,1
anthony joshua may vacate wbo belt to fight tyson fury anthony joshua will vacate his wbo belt if that meant a fight with tyson fury was easier to facilitate his,sports,1
nigeria apc pdp urged to slash nomination form fees for under aspirants by representative of kwara central in the nigerian youth parliament nyp fifth assembly hon ibraheem abdullateef has called on the leadership,politics,0
milik wants to leave napoli after nigerian star osimhens arrival napoli fc striker arkadiusz milik has said that he has not been treated well by the neapolitan outfit after they,sports,1
nigeria governors lose suit against financial autonomy for local governments the federal high court sitting in abuja on monday dismissed a suit filed by the state governors to challenge the,politics,0
beijingbacked hardliner john lee chosen as hong kongs next leader john lee has been confirmed as hong kongs next chief executive following a campaign that critics labelled as absurd after,politics,0
afcon qualifier super eagles arrive morocco for so tom clash nigerias delegation to mondays africa cup of nations qualifying match against the falcons and true parrots of so tom,sports,1
anthony joshua gets all clear to fight kubrat pulev after negative covid test anthony joshua was able to end his short period in selfisolation on wednesday morning when his coronavirus test came back,sports,1
bowing to pressure somalias president drops bid to extend term somalias president mohamed abdullahi mohamed has announced he will not attempt to extend his term by two years bowing to,politics,0
pdp nec takes final decision on zoning of presidential ticket thursday barring any unforeseen circumstances the national executive committee nec of the peoples democratic party pdp will meet on thursday to,politics,0
iranians vote in presidential election marred by disqualification row iranians are voting to elect a new president with all but one of the four candidates to succeed hassan rouhani,politics,0
azpilicueta alonso seal first win of tuchel era as chelsea sweep burnley thomas tuchel registered his first win in charge of chelsea as goals from cesar azpilicueta and the recalled marcos alonso,sports,1
champions league showdown in paris as bayern look to overturn psg deficit holders bayern munich are staring down the barrel of elimination in the champions league and will endeavour to overturn a deficit,sports,1
european champions italy to miss nd consecutive world cup after home loss to north macedonia italy missed out on a second consecutive world cup after losing at home to north macedonia with aleksandar trajkovski,sports,1
roman abramovich hands control of chelsea to clubs charity trust following russia invasion of ukraine roman abramovich has handed stewardship and care of chelsea to the clubs charitable foundation following russias invasion of ukraine there,sports,1
tinubu has track record to lead apc to victory in buhari says in his first public statement on the presidential primary of his party all progressives congress apc nigeria president muhammadu buhari,politics,0
germany claims first nations league win in front of fans germany claimed a first nations league win with victory over ukraine in a game where around fans were allowed,sports,1
nigeria attack wont stop me from running for election says excentral bank chief soludo former governor of the central bank of nigeria cbn prof charles soludo has said that he will not be forced,politics,0
tanzania swearsin first female president samia suluhu following death of magufuli tanzanias softspoken vice president samia suluhu hassan on friday was sworn in as the east african countrys first female president,politics,0
two own goals help arsenal beat norwegian champions molde arsenal reached the halfway point of the europa league group stage with a winning record after benefiting from two,sports,1
late gundogan de bruyne strikes send man city into fa cup semifinals manchester city needed late goals from ilkay gundogan and kevin de bruyne to secure a win over everton to,sports,1
its been a privilege petr cech to leave role as chelseas technical and performance adviser petr cech will leave his role as technical and performance adviser at chelsea at the end of the month the,sports,1
utomi naabba agbakoba falana others launch dialogue to rescue nigeria from brink of civil anarchy prominent nigerians across different fields on tuesday launched a constitution drafting committee and coordinating committee of the peoples constitutional dialogue,politics,0
serie a juventus drop points as ronaldo secures torino draw juventus needed a thminute equaliser from cristiano ronaldo to rescue a draw in the turin derby against relegation battling,sports,1
martinez heroics send argentina to copa america final against brazil argentina have made it to the copa america final where they will face brazil thanks to emiliano martinezs heroics in,sports,1
nigeria kaduna governor elrufai reshuffles cabinet makes new appointments governor nasir elrufai of kaduna state has reshuffled his cabinet with some commissioners taking and senior government officials assigned new,politics,0
djokovic in australian open draw as visa saga continues novak djokovic remained in limbo even after he was included in the draw for the australian open on thursday with,sports,1
wolves condemn gunners to third straight home premier league defeat arsenal have slipped to a third straight league defeat at the emirates as they were beaten by wolves in,sports,1
in the aftermath of osun poll wike ortom makinde agree not to leave pdp chieftains loyal to wike were previously engaged in a cold war with the party leadership after he was denied the,politics,0
report apc presidential aspirants walking on landmines ahead of nigerias elections there are indications that the ruling all progressives congress apc may be walking on political landmines ahead of the,politics,0
super league big six to pay m cost of settlement to premier league reports suggest the supposed big six english clubs that secretly agreed to play in a european super league esl will pay just,sports,1
kano governor ganduje says apc presidential candidate tinubu has agreed to pick a muslim vp gov ganduje of kano state on friday claimed that the apc presidential candidate tinubu has agreed to pick a muslim,politics,0
in major blow to tottenham bayern agree terms with nagelsmann to become manager in the summer bayern munich have reportedly agreed personal terms with julian nagelsmann moving a step closer to hiring him as their new manager and comes as a major,sports,1
ronaldo scores late as man united beat villareal cristiano ronaldo scored an injurytime winner as manchester united came from behind to beat villarreal in an actionpacked champions league,sports,1
atiku tambuwal lamido reject saraki mohammed as northern pdps consensus presidential candidates former nigeria vice president atiku abubakar sokoto state governor hon aminu tambuwal former governor of jigawa state mr sule lamido,politics,0
atiku abubakar nigerias unity negotiable a former nigerian vice president atiku abubakar has said nigerias unity is negotiable and finds it amusing when people declare,politics,0
morocco super falcons earn twogoal lead over ghanas black queens nigerias super falcons took a twogoal lead over ghanas black queens in their women africa cup of nations qualifying fixture,sports,1
serie a ibrahimovic scores twice as milan win to stay top zlatan ibrahimovic scored twice as ac milan regained their threepoint lead at the top of serie a with a victory,sports,1
trump claims credit as republicans capture virginia governorship dealing blow to biden republicans won the virginia governors election and were within striking distance in new jersey on wednesday a warning that president,politics,0
nigerias current constitutional amendment a waste of time says former health insurance boss a nigerian professor and former chief executive of the national health insurance scheme nhis usman yusuf has described the constitutional,politics,0
road to undisputed joshua fury set for august showdown in saudi arabia saudi arabia will host the world heavyweight boxing titleunification fight between tyson fury and anthony joshua in august promoter eddie,sports,1
peter obi babaahmed move to seal deal for labour party presidential ticket with the july deadline for the substitution of candidates inching close presidential candidate of the labour party mr peter,politics,0
zambia lungu hichilema contest third presidential contest in six years on thursday soaring food prices and economic hardship could sway this weeks tightlycontested zambian presidential vote in favour of the opposition afp,politics,0
buhari we have zero tolerance for interference with elections conducted by inec president muhammadu buhari thursday reiterated his administrations resolve never to interfere with elections conducted in any part of the country,politics,0
trump touts economy in pennsylvania warns of biden depression president donald trump campaigned in the crucial battleground state of pennsylvania on tuesday telling supporters he needed a second term,politics,0
voting apc was nigerias biggest mistake former vp atiku former vice president atiku abubakar says the victory of the all progressives congress apc in the general election was,politics,0
tunisia retains african basketball crown after defeating ivory coast tunisia defeated ivory coast at kigali arena in the rwandan capital on sunday to retain the afrobasket continental title,sports,1
nigeria naaba agunloye aremu lead committee to birth alternative to apc pdp the national consultative front nc front says it has set up a high powered political merger committee to facilitate the,politics,0
koeman rests messi and de jong for barca dynamo clash in kiev barcelona coach ronald koeman said monday that lionel messi and frenkie de jong will not feature against dynamo kiev in,sports,1
nigeria southeast leaders resolve to end ipobs sitathome order leaders of the south east rose from an expanded security meeting tuesday and resolved to do everything within the law,politics,0
rohr sacked as super eagles manager eguavoen appointed the nigeria football federation nff has sacked gernot rohr as technical adviser of the super eagles the nff confirmed the,sports,1
nigeria buhari reportedly settles for exnasarawa governor adamu as consensus candidate for apc chair reports that president muhammadu buhari might have settled for a former governor of nasarawa state senator abdullahi adamu as his,politics,0
paris club refund agf malamis action against public interest nigeria governors say nigerias state governors under the umbrella of the nigeria governors forum ngf have strongly chastised the minister of justice,politics,0
porto chelsea blues take control of champions league quarterfinal mason mount and ben chilwell both scored in the champions league for the first time as chelsea took firm control,sports,1
despite signing electoral act buhari demands alteration of clause banning political appointees nigeria president muhammadu buhari on friday signed into law the reworked electoral act amendment bill transmitted to him by the,politics,0
buhari meets with ministers seeking elective office nigeria president muhammadu buhari is meeting with ministers seeking elective offices in the meeting is in line with the,politics,0
barcelona manager koeman criticises interim president over sell messi comments barcelona manager ronald koeman has criticised interim president carlos tusquets after he said the club should have sold lionel messi,sports,1
arteta could be sacked next season as arsenal hands manager transfer ultimatum reports suggest that arsenal boss mikel arteta could be relieved of his duties during the early stages of next season,sports,1
tuchel says players coaches left in dark over uefas new champions league format of ten group games chelseas head coach thomas tuchel has become the latest premier league manager to blast uefas plans for an extended champions league,sports,1
in dramatic move buhari orders yobe governor bunis removal as apc chair niger governor bello takes over in what appears a major step to containing the crisis plaguing the leadership of the ruling all progressives congress apc,politics,0
why dont you tell me you want me out zidane demands respect from media real madrid manager zinedine zidane has demanded respect from journalists and says his side are still in the la liga,sports,1
everton edge tottenham as bernard strikes in extratime to settle thrilling fa cup tie tottenham are out of the fa cup after bernards extratime strike sent everton into quarterfinals with a victory in,sports,1
paris limits car speed to kmhour in bid to boost safety air quality french authorities hope the streets of paris will be safer quieter and less dirty from monday as a new speed,politics,0
nigeria apc governors disagree with edo governor obaseki over currency printing claims the progressive governors forum pgf friday debunked claims by governor godwin obaseki of edo state that the federal government printed,politics,0
i got second best wasc result in delta governor okowa reveals appeals to fg to resolve asuus prolonged strike delta state governor and vicepresidential candidate of the peoples democratic party pdp in the elections dr ifeanyi okowa on,politics,0
premier league clubs lead europe with m from kit sponsorship each season premier league sides generate more than million a season from having partners logos on the front of club shirts,sports,1
nine nigerianamericans to contest in us elections no fewer than nine nigerianamericans are on the ballot for tuesdays elections in the united states running mostly on the,politics,0
conde reelected for third term in guinea opposition dismisses vote electoral authorities in guinea has declared president alpha conde of guinea winner of sundays election with of the vote,politics,0
nigeria efcc grills exsenate president anyim pius anyim the economic and financial crimes commission efcc on sunday commenced the interrogation of a former senate president senator anyim pius,politics,0
we cannot postpone again says tokyo chief amid pandemic fears the president of the tokyo organising committee ruled out a cancellation or further postponement of the olympics as doubts,sports,1
japans ex foreign minister kishida to become new pm japans former foreign minister fumio kishida has won the governing party leadership election and is set to become the next,politics,0
mourinho hints tuchel has no excuses if he fails at chelsea jose mourinho has suggested that thomas tuchel will have no excuses if he fails at chelsea given the clubs recent,sports,1
tottenham hammer hapless united jose mourinho returned to old trafford and humiliated his former club as tottenham thrashed manchester united to record a famous,sports,1
no sense for oil to be cheaper in nigeria than saudi arabia says buhari hints at further price increase nigerias president muhammadu buhari has stoutly defended the recent rise in fuel price in the country while hinting at further,politics,0
chelsea arsenal london derby defeat dents blues top four hopes emile smith rowes goal was enough to earn arsenal a surprise victory at chelsea a result which dented,sports,1
musa ighalo osimhen others in nigerias man nations cup list head coach augustine eguavoen has named his man final list of the super eagles of nigeria for the rd africa cup,sports,1
euro uefa declines munichs rainbow lights request for germanyhungary match uefa has declined a request to light up the allianz arena in rainbow colours before germanys euro match against,sports,1
brume reclaims commonwealth long jump gold in recordbreaking fashion african long jump record holder ese brume reclaimed the commonwealth games long jump title in recordbreaking fashion sunday evening at,sports,1
liverpool move into top four with burnley win liverpool boss jurgen klopp likened his sides victory at burnley to winning a semifinal that takes them to sundays final,sports,1
man city tottenham ilkay gundogan punishes jose mourinhos sloppy spurs ilkay gundogan starred as manchester city put tottenham to the sword with a victory at the etihad on saturday,sports,1
nigerias democracy unstable due to insecurity and hopelessness tinubu says a former lagos state governor and presidential hopeful asiwaju bola ahmed tinubu on thursday said nigerias democracy has remained unstable,politics,0
kanye west concedes us election defeat will run again in rapper kanye west has acknowledged defeat in the us presidential election but has assured fans hell be back in the,politics,0
naomi osaka pledges to donate prize money to haiti earthquake relief efforts naomi osaka has pledged to donate any prize money she wins from this weeks western southern open tennis tournament,sports,1
russia will cooperate with any elected us president says president putin russian president vladimir putin has said russia will cooperate with any future president of the united states who the,politics,0
nigeria pdp presents anambra guber certificate to ozigbo says apc failed nigerians the national chairman of the peoples democratic party pdp prince uche secondus on wednesday presented the certificate of return to,politics,0
nigeria exelectoral boss jega says electronic voting useless without electronic transfer of results immediate past national chairman nigeriasssor attahiru jega has described as utterly useless the idea of electronic voting without electronic transmission,politics,0
tinubu a banditryfree united nigeria is possible as nigeria battles multiple security challenges a frontline presidential aspirant on the platform of the all progressives congress apc and,politics,0
tyson furys us promoter bob arum hopes to agree anthony joshua fight within two weeks tyson furys us promoter bob arum is confident about agreeing the anthony joshua fight and hopes to sign,sports,1
full throttle england boss southgate says no rotation in euro quarterfinal with ukraine gareth southgate said it would be an insult to ukraine for england to rotate their lineup due to the possibility,sports,1
mbappe griezmann dembele score for france in easy euro warmup win over wales karim benzema missed a penalty and hit the post but delivered a fine performance in his france comeback as the,sports,1
bayern munich head coach flick confirms departure at end of season bayern munich head coach hansi flick has announced he has informed the club and players that he will leave the,sports,1
nigeria government refutes allegations leveled against ambassadordesignate nigerias federal government on wednesday refuted allegations levelled in an online publication against one of the ambassadordesignates the ambassadordesignate mrs,politics,0
champions league psg set to risk neymar against rb leipzig paris saintgermain are having to take a calculated risk on neymar when it comes to champions league competition with thomas,sports,1
tv series on maradona out friday promises new details and controversy a new drama series based on the life of late argentine footballer diego maradona promises to reveal littleknown details about,sports,1
nigerias presidency attacks bishop kukah over critical easter message the nigerian presidency has hit out at matthew kukah the catholic bishop of sokoto diocese over his easters message saying he did not,politics,0
nigeria supreme court annuls buharis order on financial autonomy for states judiciary and legislature efforts by president muhammadu buhari to ensure independence of the judicial and legislative arms of government at the state levels,politics,0
buhari promised to pick tinubu as running mate in exparty chairman akande reveals former governor of osun state and exinterim chairman of the all progressives congress apc chief bisi akande thursday narrated how,politics,0
nigeria will give everything against sierra leone says napolis osimhen victor osimhen has stressed nigeria will give their all to emerge victorious in fridays africa cup of nations qualifier against,sports,1
why opposition pdp will zone nigerias presidency to the south in from early permutations thisday can report that nigerias main opposition party the peoples democratic party pdp is most likely to,politics,0
f max verstappen extends title lead over lewis hamilton with mexico city win red bulls max verstappen took a dominant victory in the mexico city grand prix to strengthen his chances of a,sports,1
juventus edge inter in fivegoal thriller juan cuadrado scored a double as juventus kept their champions league qualification hopes alive with a win over serie,sports,1
yearold conde seeks controversial third term as guinea votes voters in guinea are casting their ballots in a controversial election which see president alpha cond seek a third,politics,0
nigeria ghana to clash in abuja on march in world cup playoff nigeria and ghana will face off at the mko abiola national stadium abuja on sunday th march in what is,sports,1
pdp presidential primary former senate president anyim protests absence of ebonyi delegates list frontline presidential aspirant on the platform of the peoples democratic party pdp senator anyim pius anyim has expressed deep concern,politics,0
historic brentford promoted to premier league for first time after win over swansea brentford will play in the premier league for the first time next season after beating swansea city in the,sports,1
djokovic detained ahead of deportation appeal novak djokovic has been detained in australia ahead of a court hearing that will determine whether the unvaccinated tennis star,sports,1
bayern munich withdraw alabas contract extension offer germanys bundesliga giants bayern munich have withdrawn their offer of a contract extension to nigeriaborn austrian international david alaba according,sports,1
aston villa arsenal ollie watkins sinks gunners again with early strike arsenal slipped to backtoback premier league defeats as ollie watkins early strike gave aston villa a premier league double over,sports,1
anxiety mounts as deadline for buhari to sign electoral bill expires sunday anxiety has gripped nigerians over the conduct of future elections as the constitutional time limit for president muhammadu buhari to,politics,0
nigeria senate announces committee to harmonise pib with house of reps presidential assent expected next week the nigerian senate has announced a sevenmember committee to harmonise the different versions of the petroleum industry bill passed by,politics,0
nigeria zoning of presidency divides pdp governors lawmakers the zoning of the presidential ticket of the peoples democratic party pdp for the presidential election has divided,politics,0
former vp atiku begins massive eregistration drive ahead of nigerias elections presidential candidate of the opposition peoples democratic party pdp in the presidential election atiku abubakar has embarked on a,politics,0
transportation secretary chao to resign from trumps cabinet following riot at capitol us transportation secretary elaine chao is preparing to resign citing wednesdays events as the impetus for her resignation in an,politics,0
mahrez brace against psg sends man city into first ever champions league final manchester city cruised into their firstever uefa champions league final as a riyad mahrez brace downed paris saintgermain on,sports,1
nigeria pdp decries alleged plan to promote exefcc boss magu the peoples democratic party pdp on tuesday decried reports of plans to promote the ousted acting chairman of the economic,politics,0
exmorocco international mohamed abarhoun dies of stomach cancer former morocco international mohamed abarhoun who was diagnosed in february while playing in turkey for caykur rizespor has died from stomach cancer aged,sports,1
olympian and reality star caitlyn jenner to run for california governor caitlyn jenner a former olympic decathlete and reality television star has filed paperwork to challenge californias governor gavin newsom in,politics,0
roma appoint mourinho manager for next season jose mourinho has been appointed roma head coach on a threeyear deal set to begin at the start of next,sports,1
amid political crisis haiti appoints new prime minister haiti has appointed a new prime minister less than two weeks after president jovenel moises assassination threw the deeply divided,politics,0
chinas xi urges people in tibet to follow party in rare visit chinas president xi jinping made his first visit to the tibet autonomous region as national leader this week and urged,politics,0
trump does not plan to concede any time soon after the declaration on saturday that democrat joe biden had won the race for the white house republican president donald,politics,0
central bank chief emefiele withdraws suit on participation in nigerias presidential poll the central bank of nigeria cbns governor mr godwin emefiele on monday withdrew his suit seeking the determination of his,politics,0
with buni expected to reclaim party chairmanship on monday buhari cautions apc leaders against backstabbing nigeria president muhammadu buhari has appraised recent developments in the ruling all progressives congress apc and warned the leaders and,politics,0
nigeria football boss pinnick says hes not seeking third term duro ikhazuagbe president of the nigeria football federation nff amaju melvin pinnick who turns years old on tuesday has,sports,1
why i made shonekan head of interim government exnigedia leader babangida former military president ibrahim badamosi babangida while mourning the passing of ernest shonekan aexplained why he appointed him head of,politics,0
edouard mendy criticises media outlets over use of his image in stories about benjamin mendy chelsea goalkeeper edouard mendy has criticised media outlets for mistakenly using his image in stories about manchester citys benjamin mendy,sports,1
tigray and oromo forces other groups form alliance against ethiopia pm abiy ethiopias tigray forces are joining with other armed and opposition groups in an alliance against prime minister abiy ahmed to,politics,0
nigeria oshiomhole lalong niger governor bello shettima abaribe gbenga daniel clinch senatorial tickets a former national chairman of all progressives congress apc comrade adams oshiomhole plateau state governor hon simon lalong niger,politics,0
buhari treating judiciary like an agency of the executive says former apc legal adviser a former national legal adviser of the governing all progressive congress muiz banire has asked the executive arm of nigerias,politics,0
buhari tells apc leaders to avoid dictatorial behaviour imposition of unpopular candidates nigerias president muhammadu buhari on wednesday told the th national executive committee nec meeting of the ruling all progressives congress,politics,0
arsenal comeback downs southampton at st marys goals from nicolas pepe bukayo saka and alexandre lacazette saw arsenal seal a comeback win at southampton on tuesday,sports,1
arsenal may stop aubameyang from representing gabon after gambia airport debacle arsenal have been left furious by the way top player pierreemerick aubameyang was treated while away on international duty with,sports,1
guardiola says european super league is not sport because it doesnt matter if you win or lose manchester city manager pep guardiola has come down hard on plans for the european super league by strongly stating that sport is,sports,1
tiger woods taken to hospital after being injured in los angeles car crash tiger woods has been taken to hospital after being injured in a car crash in los angeles police have said,sports,1
liverpool manager klopp to miss chelsea game after suspected positive covid test liverpool manager jurgen klopp has returned a suspected positive test for covid and will miss sundays premier league game against,sports,1
juventus present ronaldo with goat shirt for passing peles goal mark cristiano ronaldo was presented with a special shirt by juventus president andrea agnelli ahead of sundays serie a game against,sports,1
man city arsenal cityzens crush hapless man gunners manchester city put a difficult week behind them by cruising to a victory over man arsenal on saturday the,sports,1
laws allowing zamfara control gold while niger delta cant control oil are discriminatory says delta governor okowa delta state governor ifeanyi okowa has criticized the application of some laws in the country that allows some states like,politics,0
man city take control of gladbach tie after bernardo silva and gabriel jesus goals goals from bernardo silva and gabriel jesus saw manchester city on wednesday take full control of their champions league last,sports,1
buhari may sign electoral bill on monday seeks lawmakers assurances to amend clause all things being equal president muhammadu buhari has agreed to sign the reworked electoral act amendment bill and may in,politics,0
comoros grab fairytale place at cup of nations finals egypt gabon guinea also qualify the tiny comoros islands qualified for the african cup of nations for the first time with a draw against,sports,1
pdp asks obasanjo to clarify statement on regrets of choosing atiku as running mate the peoples democratic party pdp has asked former president olusegun obasanjo to clarify his recent comments on his regret over,politics,0
japan faces major hurdles with days until tokyo olympics the olympic flame is on its way around japan and athletes around the world are ramping up their training programmes,sports,1
nigeria after losing presidential primary bauchi governor wins pdp ticket for second term bauchi state governor senator bala mohammed has been declared the winner of the rerun gubernatorial primary election of the peoples,politics,0
nigeria citing emergence of previous chairmen buhari okays consensus for apc convention nigerias president muhammadu buhari on tuesday met with governors elected on the platform of his party the all progressives congress,politics,0
nigeria apc chairmanship battle hots up as the all progressives congress apc prepares for its national convention later in the year following the nod received from,politics,0
new petroleum act rivers governor wike says allocation to niger delta communities meagre rivers state governor nyesom wike has described the three per cent allocation for host communities in the niger delta region,politics,0
djokovic wins th grand slam match reaches australian open quarterfinals novak djokovic wore tape above his right hip and winced when he stretched for some shots in a threehour match,sports,1
nigeria buhari accuses parliament of inserting nbn into budget president muhammadu buhari tuesday criticised the national assembly for removing crucial projects from the budget estimates sent to it,politics,0
england winger jadon sancho completes m move to man united from borussia dortmund england winger jadon sancho says joining manchester united is a dream come true after he completed his m move from,sports,1
ronaldo scores two penalties as juventus thrash sorry barca cristiano ronaldo scored two penalties to take his champions league goal tally to as juventus beat a scared barcelona,sports,1
man city sheffield united gabriel jesus sends league leaders four points clear gabriel jesuss early strike was enough to beat sheffield united and send manchester city four points clear at the top,sports,1
laporta returns as barcelona president after winning sundays elections joan laporta has been elected the new president of barcelona returning to the post he previously held from to,sports,1
presidency blackmail wont discourage cbn governor emefieles wellwishers support group says the emefiele support group esg has raised the alarm over an alleged media plot to smear dr godwin emefiele and,politics,0
liverpool beat arsenal to cut man citys premier league lead to one point a clinical liverpool beat arsenal to cut manchester citys once doubledigit lead at the top of the premier league,sports,1
torch relay for tokyo olympics kicks off day journey the torch relay for the postponed tokyo olympics has begun its day journey across japan and is headed toward the,sports,1
ac milan sweating over ibrahimovic after star striker after injury against napoli ac milans win over napoli on sunday was soured by a potential injury to leading marksman zlatan ibrahimovic with,sports,1
cnn trump justice department seized reporters phone records the trump administration justice department secretly obtained the phone records of a cnn correspondent the network said thursday in,politics,0
liverpool signs konate from rb leipzig liverpool have signed centreback ibrahima konate from rb leipzig after agreeing to pay his m release clause the yearold made,sports,1
placeholder if my vp nominee decides to step down within timeframe that wont breach any law presidential candidate of the all progressives congress apc asiwaju bola ahmed tinubu monday night cleared the air about the status,politics,0
nigeria hayatudeen steps down as pdp presidential aspirant over corrupt monetised process presidential aspirant under the umbrella of the peoples democratic party mohammed hayatudeen has pulled out of the partys presidential primaries,politics,0
